from_pin.full_name,to_pin.full_name,sense,delay_max_rise,delay_max_fall,variation_delay_max_rise.mean,variation_delay_max_rise.std_dev,variation_delay_max_fall.mean,variation_delay_max_fall.std_dev
i59/i236/A,i59/i236/Y,negative_unate,7.108258,5.541708,7.108258,UNINIT,5.541708,UNINIT
i59/i237/A,i59/i237/Y,negative_unate,9.039226,7.562638,9.039226,UNINIT,7.562638,UNINIT
i59/i238/A,i59/i238/Y,negative_unate,12.200771,15.108709,12.200771,UNINIT,15.108709,UNINIT
i59/i238/B,i59/i238/Y,negative_unate,15.479197,16.122356,15.479197,UNINIT,16.122356,UNINIT
i59/i239/A1,i59/i239/Y,negative_unate,10.733292,10.325328,10.733292,UNINIT,10.325328,UNINIT
i59/i239/A2,i59/i239/Y,negative_unate,12.144318,9.345412,12.144318,UNINIT,9.345412,UNINIT
i59/i239/B,i59/i239/Y,negative_unate,8.630928,8.31272,8.630928,UNINIT,8.31272,UNINIT
i59/i24/A,i59/i24/Y,negative_unate,10.659478,7.690653,10.659478,UNINIT,7.690653,UNINIT
i59/i24/B,i59/i24/Y,negative_unate,12.750079,10.018991,12.750079,UNINIT,10.018991,UNINIT
i59/i240/A1,i59/i240/Y,negative_unate,14.636312,10.699259,14.636312,UNINIT,10.699259,UNINIT
i59/i240/A2,i59/i240/Y,negative_unate,14.711448,13.82625,14.711448,UNINIT,13.82625,UNINIT
i59/i240/B1,i59/i240/Y,negative_unate,15.412971,9.130997,15.412971,UNINIT,9.130997,UNINIT
i59/i240/B2,i59/i240/Y,negative_unate,15.367582,11.387719,15.367582,UNINIT,11.387719,UNINIT
i59/i241/A1,i59/i241/Y,negative_unate,9.356331,8.880274,9.356331,UNINIT,8.880274,UNINIT
i59/i241/A2,i59/i241/Y,negative_unate,10.4802,8.254385,10.4802,UNINIT,8.254385,UNINIT
i59/i241/B,i59/i241/Y,negative_unate,9.062535,8.099109,9.062535,UNINIT,8.099109,UNINIT
i59/i242/A1,i59/i242/Y,negative_unate,12.31389,11.594228,12.31389,UNINIT,11.594228,UNINIT
i59/i242/A2,i59/i242/Y,negative_unate,12.082936,9.046862,12.082936,UNINIT,9.046862,UNINIT
i59/i242/B,i59/i242/Y,negative_unate,17.86857,8.481907,17.86857,UNINIT,8.481907,UNINIT
i59/i243/A1,i59/i243/Y,negative_unate,12.858002,11.783445,12.858002,UNINIT,11.783445,UNINIT
i59/i243/A2,i59/i243/Y,negative_unate,15.353148,12.190193,15.353148,UNINIT,12.190193,UNINIT
i59/i243/B,i59/i243/Y,negative_unate,11.018026,10.780905,11.018026,UNINIT,10.780905,UNINIT
i59/i244/A,i59/i244/Y,negative_unate,12.925447,9.352789,12.925447,UNINIT,9.352789,UNINIT
i59/i244/B,i59/i244/Y,negative_unate,10.750725,9.8395,10.750725,UNINIT,9.8395,UNINIT
i59/i245/A1,i59/i245/Y,negative_unate,15.080338,13.781966,15.080338,UNINIT,13.781966,UNINIT
i59/i245/A2,i59/i245/Y,negative_unate,17.258289,13.886438,17.258289,UNINIT,13.886438,UNINIT
i59/i245/B,i59/i245/Y,negative_unate,12.299283,12.528112,12.299283,UNINIT,12.528112,UNINIT
i59/i246/A1,i59/i246/Y,negative_unate,12.629228,11.863667,12.629228,UNINIT,11.863667,UNINIT
i59/i246/A2,i59/i246/Y,negative_unate,12.790537,9.449427,12.790537,UNINIT,9.449427,UNINIT
i59/i246/B,i59/i246/Y,negative_unate,13.999392,10.09898,13.999392,UNINIT,10.09898,UNINIT
i59/i247/A1,i59/i247/Y,negative_unate,13.534162,12.521648,13.534162,UNINIT,12.521648,UNINIT
i59/i247/A2,i59/i247/Y,negative_unate,13.38498,10.102912,13.38498,UNINIT,10.102912,UNINIT
i59/i247/B,i59/i247/Y,negative_unate,19.475805,9.607146,19.475805,UNINIT,9.607146,UNINIT
i59/i248/A1,i59/i248/Y,negative_unate,15.653263,15.00444,15.653263,UNINIT,15.00444,UNINIT
i59/i248/A2,i59/i248/Y,negative_unate,16.915373,13.545033,16.915373,UNINIT,13.545033,UNINIT
i59/i248/B,i59/i248/Y,negative_unate,12.288275,12.093756,12.288275,UNINIT,12.093756,UNINIT
i59/i249/A,i59/i249/Y,negative_unate,10.114068,11.697398,10.114068,UNINIT,11.697398,UNINIT
i59/i249/B,i59/i249/Y,negative_unate,10.69937,10.722223,10.69937,UNINIT,10.722223,UNINIT
i59/i25/A,i59/i25/Y,negative_unate,13.931826,15.474327,13.931826,UNINIT,15.474327,UNINIT
i59/i25/B,i59/i25/Y,negative_unate,15.018083,15.262203,15.018083,UNINIT,15.262203,UNINIT
i59/i250/A1,i59/i250/Y,negative_unate,12.207672,12.395042,12.207672,UNINIT,12.395042,UNINIT
i59/i250/A2,i59/i250/Y,negative_unate,12.517563,10.902095,12.517563,UNINIT,10.902095,UNINIT
i59/i250/B1,i59/i250/Y,negative_unate,13.359543,10.260926,13.359543,UNINIT,10.260926,UNINIT
i59/i250/B2,i59/i250/Y,negative_unate,16.12735,10.168403,16.12735,UNINIT,10.168403,UNINIT
i59/i251/A1,i59/i251/Y,negative_unate,9.567023,8.98961,9.567023,UNINIT,8.98961,UNINIT
i59/i251/A2,i59/i251/Y,negative_unate,10.407553,8.135571,10.407553,UNINIT,8.135571,UNINIT
i59/i251/B,i59/i251/Y,negative_unate,9.350679,7.978824,9.350679,UNINIT,7.978824,UNINIT
i59/i252/A1,i59/i252/Y,negative_unate,15.888294,14.314735,15.888294,UNINIT,14.314735,UNINIT
i59/i252/A2,i59/i252/Y,negative_unate,18.775866,15.396146,18.775866,UNINIT,15.396146,UNINIT
i59/i252/B,i59/i252/Y,negative_unate,12.613945,12.827782,12.613945,UNINIT,12.827782,UNINIT
i59/i253/A1,i59/i253/Y,negative_unate,13.476481,12.490936,13.476481,UNINIT,12.490936,UNINIT
i59/i253/A2,i59/i253/Y,negative_unate,16.222706,12.829469,16.222706,UNINIT,12.829469,UNINIT
i59/i253/B,i59/i253/Y,negative_unate,12.903766,11.53966,12.903766,UNINIT,11.53966,UNINIT
i59/i254/A1,i59/i254/Y,negative_unate,15.540843,11.161537,15.540843,UNINIT,11.161537,UNINIT
i59/i254/A2,i59/i254/Y,negative_unate,14.124251,13.058591,14.124251,UNINIT,13.058591,UNINIT
i59/i254/B1,i59/i254/Y,negative_unate,16.502958,9.455276,16.502958,UNINIT,9.455276,UNINIT
i59/i254/B2,i59/i254/Y,negative_unate,15.255701,11.365545,15.255701,UNINIT,11.365545,UNINIT
i59/i255/A1,i59/i255/Y,negative_unate,16.328049,12.18435,16.328049,UNINIT,12.18435,UNINIT
i59/i255/A2,i59/i255/Y,negative_unate,16.589077,15.619945,16.589077,UNINIT,15.619945,UNINIT
i59/i255/B1,i59/i255/Y,negative_unate,18.523262,11.047543,18.523262,UNINIT,11.047543,UNINIT
i59/i255/B2,i59/i255/Y,negative_unate,17.688509,13.448536,17.688509,UNINIT,13.448536,UNINIT
i59/i256/A1,i59/i256/Y,negative_unate,15.987616,15.489965,15.987616,UNINIT,15.489965,UNINIT
i59/i256/A2,i59/i256/Y,negative_unate,17.041986,14.645028,17.041986,UNINIT,14.645028,UNINIT
i59/i256/B1,i59/i256/Y,negative_unate,16.932493,13.1106,16.932493,UNINIT,13.1106,UNINIT
i59/i256/B2,i59/i256/Y,negative_unate,20.273525,13.376381,20.273525,UNINIT,13.376381,UNINIT
i59/i257/A1,i59/i257/Y,positive_unate,20.217422,22.47419,20.217422,UNINIT,22.47419,UNINIT
i59/i257/A2,i59/i257/Y,positive_unate,23.978926,23.324255,23.978926,UNINIT,23.324255,UNINIT
i59/i257/B1,i59/i257/Y,positive_unate,18.865129,24.646708,18.865129,UNINIT,24.646708,UNINIT
i59/i257/B2,i59/i257/Y,positive_unate,20.688549,23.638077,20.688549,UNINIT,23.638077,UNINIT
i59/i258/A1,i59/i258/Y,negative_unate,14.709343,13.642657,14.709343,UNINIT,13.642657,UNINIT
i59/i258/A2,i59/i258/Y,negative_unate,9.663737,8.543619,9.663737,UNINIT,8.543619,UNINIT
i59/i258/B1,i59/i258/Y,negative_unate,11.804375,8.453994,11.804375,UNINIT,8.453994,UNINIT
i59/i258/B2,i59/i258/Y,negative_unate,16.465454,7.703478,16.465454,UNINIT,7.703478,UNINIT
i59/i259/A1,i59/i259/Y,negative_unate,13.880052,12.694076,13.880052,UNINIT,12.694076,UNINIT
i59/i259/A2,i59/i259/Y,negative_unate,15.575263,12.440696,15.575263,UNINIT,12.440696,UNINIT
i59/i259/B,i59/i259/Y,negative_unate,12.428231,11.789168,12.428231,UNINIT,11.789168,UNINIT
i59/i26/A,i59/i26/Y,negative_unate,10.73236,12.323233,10.73236,UNINIT,12.323233,UNINIT
i59/i26/B,i59/i26/Y,negative_unate,13.102162,12.825028,13.102162,UNINIT,12.825028,UNINIT
i59/i260/A,i59/i260/Y,negative_unate,14.384984,9.629233,14.384984,UNINIT,9.629233,UNINIT
i59/i260/B,i59/i260/Y,negative_unate,11.337055,10.702964,11.337055,UNINIT,10.702964,UNINIT
i59/i261/A1,i59/i261/Y,negative_unate,20.417988,15.365518,20.417988,UNINIT,15.365518,UNINIT
i59/i261/A2,i59/i261/Y,negative_unate,19.4799,17.499445,19.4799,UNINIT,17.499445,UNINIT
i59/i261/B1,i59/i261/Y,negative_unate,29.616941,15.974607,29.616941,UNINIT,15.974607,UNINIT
i59/i261/B2,i59/i261/Y,negative_unate,21.076445,16.438379,21.076445,UNINIT,16.438379,UNINIT
i59/i262/A,i59/i262/Y,negative_unate,8.737791,6.731443,8.737791,UNINIT,6.731443,UNINIT
i59/i263/A,i59/i263/Y,negative_unate,8.379066,6.800134,8.379066,UNINIT,6.800134,UNINIT
i59/i264/A,i59/i264/Y,negative_unate,8.262748,6.476402,8.262748,UNINIT,6.476402,UNINIT
i59/i265/A,i59/i265/Y,negative_unate,6.729871,5.196408,6.729871,UNINIT,5.196408,UNINIT
i59/i266/A1,i59/i266/Y,negative_unate,13.831413,9.958452,13.831413,UNINIT,9.958452,UNINIT
i59/i266/A2,i59/i266/Y,negative_unate,13.621701,12.878135,13.621701,UNINIT,12.878135,UNINIT
i59/i266/B1,i59/i266/Y,negative_unate,15.314375,8.941649,15.314375,UNINIT,8.941649,UNINIT
i59/i266/B2,i59/i266/Y,negative_unate,19.969885,13.213435,19.969885,UNINIT,13.213435,UNINIT
i59/i267/A1,i59/i267/Y,negative_unate,9.660964,9.321844,9.660964,UNINIT,9.321844,UNINIT
i59/i267/A2,i59/i267/Y,negative_unate,10.829393,8.285413,10.829393,UNINIT,8.285413,UNINIT
i59/i267/B,i59/i267/Y,negative_unate,9.024901,7.934573,9.024901,UNINIT,7.934573,UNINIT
i59/i268/A1,i59/i268/Y,negative_unate,11.601051,11.024209,11.601051,UNINIT,11.024209,UNINIT
i59/i268/A2,i59/i268/Y,negative_unate,11.906551,8.751683,11.906551,UNINIT,8.751683,UNINIT
i59/i268/B,i59/i268/Y,negative_unate,13.90386,7.23996,13.90386,UNINIT,7.23996,UNINIT
i59/i269/A1,i59/i269/Y,negative_unate,11.576103,8.23452,11.576103,UNINIT,8.23452,UNINIT
i59/i269/A2,i59/i269/Y,negative_unate,10.838644,10.157106,10.838644,UNINIT,10.157106,UNINIT
i59/i269/B1,i59/i269/Y,negative_unate,13.04871,6.744091,13.04871,UNINIT,6.744091,UNINIT
i59/i269/B2,i59/i269/Y,negative_unate,12.262364,8.52712,12.262364,UNINIT,8.52712,UNINIT
i59/i27/A,i59/i27/Y,positive_unate,15.606467,17.343822,15.606467,UNINIT,17.343822,UNINIT
i59/i27/B,i59/i27/Y,positive_unate,17.556108,18.259224,17.556108,UNINIT,18.259224,UNINIT
i59/i270/A1,i59/i270/Y,negative_unate,11.846558,8.356667,11.846558,UNINIT,8.356667,UNINIT
i59/i270/A2,i59/i270/Y,negative_unate,10.886199,10.224318,10.886199,UNINIT,10.224318,UNINIT
i59/i270/B1,i59/i270/Y,negative_unate,13.013451,6.732931,13.013451,UNINIT,6.732931,UNINIT
i59/i270/B2,i59/i270/Y,negative_unate,11.239388,8.010284,11.239388,UNINIT,8.010284,UNINIT
i59/i271/A1,i59/i271/Y,negative_unate,15.768229,11.731033,15.768229,UNINIT,11.731033,UNINIT
i59/i271/A2,i59/i271/Y,negative_unate,15.263926,14.097454,15.263926,UNINIT,14.097454,UNINIT
i59/i271/B1,i59/i271/Y,negative_unate,16.673117,10.30293,16.673117,UNINIT,10.30293,UNINIT
i59/i271/B2,i59/i271/Y,negative_unate,17.097652,12.935888,17.097652,UNINIT,12.935888,UNINIT
i59/i272/A1,i59/i272/Y,negative_unate,8.06658,8.740161,8.06658,UNINIT,8.740161,UNINIT
i59/i272/A2,i59/i272/Y,negative_unate,9.039641,8.034619,9.039641,UNINIT,8.034619,UNINIT
i59/i272/B1,i59/i272/Y,negative_unate,10.351984,7.537731,10.351984,UNINIT,7.537731,UNINIT
i59/i272/B2,i59/i272/Y,negative_unate,11.390673,7.014079,11.390673,UNINIT,7.014079,UNINIT
i59/i273/A1,i59/i273/Y,negative_unate,8.964656,8.635444,8.964656,UNINIT,8.635444,UNINIT
i59/i273/A2,i59/i273/Y,negative_unate,10.614855,7.925654,10.614855,UNINIT,7.925654,UNINIT
i59/i273/B,i59/i273/Y,negative_unate,7.123328,7.068254,7.123328,UNINIT,7.068254,UNINIT
i59/i274/A1,i59/i274/Y,negative_unate,11.349454,8.267875,11.349454,UNINIT,8.267875,UNINIT
i59/i274/A2,i59/i274/Y,negative_unate,11.283292,10.641237,11.283292,UNINIT,10.641237,UNINIT
i59/i274/B1,i59/i274/Y,negative_unate,13.722764,7.051323,13.722764,UNINIT,7.051323,UNINIT
i59/i274/B2,i59/i274/Y,negative_unate,12.975384,9.043871,12.975384,UNINIT,9.043871,UNINIT
i59/i275/A1,i59/i275/Y,negative_unate,14.201973,9.199183,14.201973,UNINIT,9.199183,UNINIT
i59/i275/A2,i59/i275/Y,negative_unate,11.370466,10.738839,11.370466,UNINIT,10.738839,UNINIT
i59/i275/B1,i59/i275/Y,negative_unate,13.203828,6.944968,13.203828,UNINIT,6.944968,UNINIT
i59/i275/B2,i59/i275/Y,negative_unate,12.011371,8.520567,12.011371,UNINIT,8.520567,UNINIT
i59/i276/A1,i59/i276/Y,negative_unate,12.783545,12.942155,12.783545,UNINIT,12.942155,UNINIT
i59/i276/A2,i59/i276/Y,negative_unate,14.270858,12.184107,14.270858,UNINIT,12.184107,UNINIT
i59/i276/B1,i59/i276/Y,negative_unate,14.15787,10.690057,14.15787,UNINIT,10.690057,UNINIT
i59/i276/B2,i59/i276/Y,negative_unate,15.935291,10.28772,15.935291,UNINIT,10.28772,UNINIT
i59/i277/A,i59/i277/Y,negative_unate,13.476177,9.760721,13.476177,UNINIT,9.760721,UNINIT
i59/i277/B,i59/i277/Y,negative_unate,13.963284,11.954342,13.963284,UNINIT,11.954342,UNINIT
i59/i278/A1,i59/i278/Y,negative_unate,16.695307,12.489799,16.695307,UNINIT,12.489799,UNINIT
i59/i278/A2,i59/i278/Y,negative_unate,15.831842,14.465403,15.831842,UNINIT,14.465403,UNINIT
i59/i278/B1,i59/i278/Y,negative_unate,18.868275,11.33116,18.868275,UNINIT,11.33116,UNINIT
i59/i278/B2,i59/i278/Y,negative_unate,21.017975,15.381948,21.017975,UNINIT,15.381948,UNINIT
i59/i279/A,i59/i279/Y,negative_unate,13.392398,9.30461,13.392398,UNINIT,9.30461,UNINIT
i59/i279/B,i59/i279/Y,negative_unate,12.422399,10.878768,12.422399,UNINIT,10.878768,UNINIT
i59/i28/A,i59/i28/Y,negative_unate,12.343634,14.795832,12.343634,UNINIT,14.795832,UNINIT
i59/i28/B,i59/i28/Y,negative_unate,12.994389,12.148787,12.994389,UNINIT,12.148787,UNINIT
i59/i280/A1,i59/i280/Y,negative_unate,17.315121,16.404913,17.315121,UNINIT,16.404913,UNINIT
i59/i280/A2,i59/i280/Y,negative_unate,19.000834,16.393248,19.000834,UNINIT,16.393248,UNINIT
i59/i280/B1,i59/i280/Y,negative_unate,19.611971,15.067307,19.611971,UNINIT,15.067307,UNINIT
i59/i280/B2,i59/i280/Y,negative_unate,20.502178,14.32371,20.502178,UNINIT,14.32371,UNINIT
i59/i281/A1,i59/i281/Y,negative_unate,11.77798,11.981987,11.77798,UNINIT,11.981987,UNINIT
i59/i281/A2,i59/i281/Y,negative_unate,12.968417,10.812889,12.968417,UNINIT,10.812889,UNINIT
i59/i281/B1,i59/i281/Y,negative_unate,13.494344,10.281473,13.494344,UNINIT,10.281473,UNINIT
i59/i281/B2,i59/i281/Y,negative_unate,16.178633,10.113301,16.178633,UNINIT,10.113301,UNINIT
i59/i282/A1,i59/i282/Y,negative_unate,17.545996,16.82613,17.545996,UNINIT,16.82613,UNINIT
i59/i282/A2,i59/i282/Y,negative_unate,19.757849,16.79451,19.757849,UNINIT,16.79451,UNINIT
i59/i282/B1,i59/i282/Y,negative_unate,18.277021,14.149652,18.277021,UNINIT,14.149652,UNINIT
i59/i282/B2,i59/i282/Y,negative_unate,20.430994,14.112805,20.430994,UNINIT,14.112805,UNINIT
i59/i283/A1,i59/i283/Y,negative_unate,14.382355,10.637205,14.382355,UNINIT,10.637205,UNINIT
i59/i283/A2,i59/i283/Y,negative_unate,13.793088,12.705712,13.793088,UNINIT,12.705712,UNINIT
i59/i283/B1,i59/i283/Y,negative_unate,15.767193,9.31856,15.767193,UNINIT,9.31856,UNINIT
i59/i283/B2,i59/i283/Y,negative_unate,15.247813,11.400061,15.247813,UNINIT,11.400061,UNINIT
i59/i284/A1,i59/i284/Y,negative_unate,15.703451,15.062555,15.703451,UNINIT,15.062555,UNINIT
i59/i284/A2,i59/i284/Y,negative_unate,18.381535,15.658563,18.381535,UNINIT,15.658563,UNINIT
i59/i284/B1,i59/i284/Y,negative_unate,17.737385,13.662674,17.737385,UNINIT,13.662674,UNINIT
i59/i284/B2,i59/i284/Y,negative_unate,31.242342,14.928399,31.242342,UNINIT,14.928399,UNINIT
i59/i285/A1,i59/i285/Y,negative_unate,15.596184,14.598392,15.596184,UNINIT,14.598392,UNINIT
i59/i285/A2,i59/i285/Y,negative_unate,17.525106,15.092004,17.525106,UNINIT,15.092004,UNINIT
i59/i285/B1,i59/i285/Y,negative_unate,21.131901,15.716302,21.131901,UNINIT,15.716302,UNINIT
i59/i285/B2,i59/i285/Y,negative_unate,19.647968,13.506529,19.647968,UNINIT,13.506529,UNINIT
i59/i286/A1,i59/i286/Y,negative_unate,18.680145,14.111833,18.680145,UNINIT,14.111833,UNINIT
i59/i286/A2,i59/i286/Y,negative_unate,19.166864,17.829069,19.166864,UNINIT,17.829069,UNINIT
i59/i286/B1,i59/i286/Y,negative_unate,20.742386,13.077684,20.742386,UNINIT,13.077684,UNINIT
i59/i286/B2,i59/i286/Y,negative_unate,19.236639,14.913202,19.236639,UNINIT,14.913202,UNINIT
i59/i287/A1,i59/i287/Y,negative_unate,12.448333,8.503016,12.448333,UNINIT,8.503016,UNINIT
i59/i287/A2,i59/i287/Y,negative_unate,11.14076,10.525699,11.14076,UNINIT,10.525699,UNINIT
i59/i287/B1,i59/i287/Y,negative_unate,19.269714,6.562099,19.269714,UNINIT,6.562099,UNINIT
i59/i287/B2,i59/i287/Y,negative_unate,12.53084,8.586342,12.53084,UNINIT,8.586342,UNINIT
i59/i288/A1,i59/i288/Y,negative_unate,13.252882,9.701552,13.252882,UNINIT,9.701552,UNINIT
i59/i288/A2,i59/i288/Y,negative_unate,13.133286,12.263302,13.133286,UNINIT,12.263302,UNINIT
i59/i288/B1,i59/i288/Y,negative_unate,15.07125,8.952162,15.07125,UNINIT,8.952162,UNINIT
i59/i288/B2,i59/i288/Y,negative_unate,14.248429,10.381171,14.248429,UNINIT,10.381171,UNINIT
i59/i289/A1,i59/i289/Y,positive_unate,22.20542,24.75177,22.20542,UNINIT,24.75177,UNINIT
i59/i289/A2,i59/i289/Y,positive_unate,23.749578,23.239946,23.749578,UNINIT,23.239946,UNINIT
i59/i289/B1,i59/i289/Y,positive_unate,20.11091,25.692167,20.11091,UNINIT,25.692167,UNINIT
i59/i289/B2,i59/i289/Y,positive_unate,21.718803,24.282875,21.718803,UNINIT,24.282875,UNINIT
i59/i29/A,i59/i29/Y,negative_unate,11.838083,13.429048,11.838083,UNINIT,13.429048,UNINIT
i59/i29/B,i59/i29/Y,negative_unate,14.977303,13.796131,14.977303,UNINIT,13.796131,UNINIT
i59/i290/A1,i59/i290/Y,negative_unate,18.541689,13.896867,18.541689,UNINIT,13.896867,UNINIT
i59/i290/A2,i59/i290/Y,negative_unate,17.923956,16.237581,17.923956,UNINIT,16.237581,UNINIT
i59/i290/B1,i59/i290/Y,negative_unate,19.78372,12.564433,19.78372,UNINIT,12.564433,UNINIT
i59/i290/B2,i59/i290/Y,negative_unate,19.409704,14.951826,19.409704,UNINIT,14.951826,UNINIT
i59/i291/A1,i59/i291/Y,negative_unate,27.296362,20.852474,27.296362,UNINIT,20.852474,UNINIT
i59/i291/A2,i59/i291/Y,negative_unate,26.250589,22.493895,26.250589,UNINIT,22.493895,UNINIT
i59/i291/B1,i59/i291/Y,negative_unate,28.640415,19.670223,28.640415,UNINIT,19.670223,UNINIT
i59/i291/B2,i59/i291/Y,negative_unate,28.242393,22.344168,28.242393,UNINIT,22.344168,UNINIT
i59/i292/A,i59/i292/Y,negative_unate,8.674764,6.635568,8.674764,UNINIT,6.635568,UNINIT
i59/i293/A,i59/i293/Y,negative_unate,9.608775,7.479055,9.608775,UNINIT,7.479055,UNINIT
i59/i294/A,i59/i294/Y,negative_unate,7.975515,6.275802,7.975515,UNINIT,6.275802,UNINIT
i59/i295/A,i59/i295/Y,negative_unate,9.568809,7.958658,9.568809,UNINIT,7.958658,UNINIT
i59/i296/A,i59/i296/Y,negative_unate,6.491499,5.568209,6.491499,UNINIT,5.568209,UNINIT
i59/i297/A,i59/i297/Y,negative_unate,7.901311,6.43391,7.901311,UNINIT,6.43391,UNINIT
i59/i298/A,i59/i298/Y,negative_unate,13.45436,10.422825,13.45436,UNINIT,10.422825,UNINIT
i59/i299/A,i59/i299/Y,negative_unate,12.683738,10.348046,12.683738,UNINIT,10.348046,UNINIT
i59/i3/A,i59/i3/Y,positive_unate,29.363008,20.276777,29.363008,UNINIT,20.276777,UNINIT
i59/i3/B,i59/i3/Y,positive_unate,27.89411,20.120277,27.89411,UNINIT,20.120277,UNINIT
i59/i3/C,i59/i3/Y,positive_unate,26.251175,19.564663,26.251175,UNINIT,19.564663,UNINIT
i59/i30/A,i59/i30/Y,negative_unate,15.493745,15.558625,15.493745,UNINIT,15.558625,UNINIT
i59/i30/B,i59/i30/Y,negative_unate,15.80294,15.170731,15.80294,UNINIT,15.170731,UNINIT
i59/i300/A,i59/i300/Y,negative_unate,10.55695,7.784697,10.55695,UNINIT,7.784697,UNINIT
i59/i301/A,i59/i301/Y,negative_unate,9.791874,6.203001,9.791874,UNINIT,6.203001,UNINIT
i59/i302/A,i59/i302/Y,negative_unate,14.293465,10.773602,14.293465,UNINIT,10.773602,UNINIT
i59/i302/B,i59/i302/Y,negative_unate,14.528979,12.905858,14.528979,UNINIT,12.905858,UNINIT
i59/i303/A,i59/i303/Y,negative_unate,10.219935,6.039604,10.219935,UNINIT,6.039604,UNINIT
i59/i303/B,i59/i303/Y,negative_unate,9.296467,7.454759,9.296467,UNINIT,7.454759,UNINIT
i59/i304/A,i59/i304/Y,negative_unate,10.101012,6.008528,10.101012,UNINIT,6.008528,UNINIT
i59/i304/B,i59/i304/Y,negative_unate,9.296563,7.427767,9.296563,UNINIT,7.427767,UNINIT
i59/i305/A,i59/i305/Y,negative_unate,17.602947,10.809245,17.602947,UNINIT,10.809245,UNINIT
i59/i305/B,i59/i305/Y,negative_unate,15.410924,11.635401,15.410924,UNINIT,11.635401,UNINIT
i59/i306/A,i59/i306/Y,negative_unate,10.427906,5.927095,10.427906,UNINIT,5.927095,UNINIT
i59/i306/B,i59/i306/Y,negative_unate,9.164531,7.31753,9.164531,UNINIT,7.31753,UNINIT
i59/i307/A,i59/i307/Y,negative_unate,14.872106,16.919106,14.872106,UNINIT,16.919106,UNINIT
i59/i307/B,i59/i307/Y,negative_unate,15.375343,14.996982,15.375343,UNINIT,14.996982,UNINIT
i59/i308/A,i59/i308/Y,negative_unate,12.008862,8.37867,12.008862,UNINIT,8.37867,UNINIT
i59/i308/B,i59/i308/Y,negative_unate,11.016362,9.672439,11.016362,UNINIT,9.672439,UNINIT
i59/i309/A,i59/i309/Y,negative_unate,9.727551,5.948638,9.727551,UNINIT,5.948638,UNINIT
i59/i309/B,i59/i309/Y,negative_unate,8.312191,6.941868,8.312191,UNINIT,6.941868,UNINIT
i59/i31/A,i59/i31/Y,positive_unate,22.584284,13.381903,22.584284,UNINIT,13.381903,UNINIT
i59/i31/B,i59/i31/Y,positive_unate,21.98757,15.181483,21.98757,UNINIT,15.181483,UNINIT
i59/i31/C,i59/i31/Y,positive_unate,23.25131,15.319994,23.25131,UNINIT,15.319994,UNINIT
i59/i31/D,i59/i31/Y,positive_unate,22.445807,16.209446,22.445807,UNINIT,16.209446,UNINIT
i59/i310/A,i59/i310/Y,negative_unate,10.859818,6.35957,10.859818,UNINIT,6.35957,UNINIT
i59/i310/B,i59/i310/Y,negative_unate,9.489334,7.766368,9.489334,UNINIT,7.766368,UNINIT
i59/i311/A,i59/i311/Y,negative_unate,11.386363,13.542744,11.386363,UNINIT,13.542744,UNINIT
i59/i311/B,i59/i311/Y,negative_unate,12.087317,12.175863,12.087317,UNINIT,12.175863,UNINIT
i59/i312/A,i59/i312/Y,negative_unate,10.867577,12.738911,10.867577,UNINIT,12.738911,UNINIT
i59/i312/B,i59/i312/Y,negative_unate,12.552025,12.505949,12.552025,UNINIT,12.505949,UNINIT
i59/i313/A,i59/i313/Y,negative_unate,13.401298,8.982276,13.401298,UNINIT,8.982276,UNINIT
i59/i313/B,i59/i313/Y,negative_unate,12.196138,10.637883,12.196138,UNINIT,10.637883,UNINIT
i59/i314/A,i59/i314/Y,negative_unate,10.936777,6.525323,10.936777,UNINIT,6.525323,UNINIT
i59/i314/B,i59/i314/Y,negative_unate,9.110011,7.732861,9.110011,UNINIT,7.732861,UNINIT
i59/i315/A,i59/i315/Y,negative_unate,10.108903,5.796167,10.108903,UNINIT,5.796167,UNINIT
i59/i315/B,i59/i315/Y,negative_unate,9.474022,7.304637,9.474022,UNINIT,7.304637,UNINIT
i59/i316/A,i59/i316/Y,negative_unate,11.720984,14.079733,11.720984,UNINIT,14.079733,UNINIT
i59/i316/B,i59/i316/Y,negative_unate,12.903044,12.890429,12.903044,UNINIT,12.890429,UNINIT
i59/i317/A,i59/i317/Y,negative_unate,10.249627,12.213077,10.249627,UNINIT,12.213077,UNINIT
i59/i317/B,i59/i317/Y,negative_unate,12.143162,12.081779,12.143162,UNINIT,12.081779,UNINIT
i59/i318/A,i59/i318/Y,negative_unate,10.484064,11.975628,10.484064,UNINIT,11.975628,UNINIT
i59/i318/B,i59/i318/Y,negative_unate,10.891068,10.727375,10.891068,UNINIT,10.727375,UNINIT
i59/i319/A,i59/i319/Y,negative_unate,9.556273,6.002516,9.556273,UNINIT,6.002516,UNINIT
i59/i319/B,i59/i319/Y,negative_unate,9.250916,7.410717,9.250916,UNINIT,7.410717,UNINIT
i59/i32/A,i59/i32/Y,negative_unate,22.766327,13.719968,22.766327,UNINIT,13.719968,UNINIT
i59/i32/B,i59/i32/Y,negative_unate,21.651192,14.773132,21.651192,UNINIT,14.773132,UNINIT
i59/i32/C,i59/i32/Y,negative_unate,20.586025,13.893987,20.586025,UNINIT,13.893987,UNINIT
i59/i320/A,i59/i320/Y,negative_unate,11.373719,13.353833,11.373719,UNINIT,13.353833,UNINIT
